replicate	generation	lineage	n_individuals	mean_fitness	mean_phenotype	sd_phenotype	mean_optimum
pl_sweep	858	mixed	30000	0.999647	0.000387129	0.100528	0.0
pl_sweep	858	rot	20000	0.999468	-0.0010979	0.100358	0.0
pl_sweep	859	pdav-N	50000	0.998071	0.000713353	0.100227	-0.0
pl_sweep	859	mixed	30000	0.999652	-0.000561193	0.0998941	0.0
pl_sweep	859	rot	20000	0.999468	-0.000238627	0.100323	0.0
pl_sweep	860	pdav-N	50000	0.998097	-0.000408622	0.0995523	-0.0
pl_sweep	860	mixed	30000	0.999653	2.62425e-05	0.0996875	0.0
pl_sweep	860	rot	20000	0.99947	-0.000742718	0.100153	0.0
pl_sweep	861	pdav-N	50000	0.998078	4.98767e-05	0.100036	-0.0
pl_sweep	861	mixed	30000	0.999647	-0.000503536	0.100544	0.0
pl_sweep	861	rot	20000	0.999463	0.000372094	0.100868	0.0
pl_sweep	862	pdav-N	50000	0.998085	0.000393927	0.0998588	-0.0
pl_sweep	862	mixed	30000	0.999652	0.000144231	0.0998579	0.0
pl_sweep	862	rot	20000	0.999473	-0.000900806	0.0999155	0.0
pl_sweep	863	pdav-N	50000	0.99809	0.00055681	0.0997243	-0.0
pl_sweep	863	mixed	30000	0.999652	-0.00109533	0.0997837	0.0
pl_sweep	863	rot	20000	0.999467	4.06498e-05	0.100431	0.0
pl_sweep	864	pdav-N	50000	0.99809	-0.000281009	0.0997367	-0.0
pl_sweep	864	mixed	30000	0.999649	-0.000431302	0.100241	0.0
pl_sweep	864	rot	20000	0.999469	0.000809083	0.100227	0.0
pl_sweep	865	pdav-N	50000	0.998074	0.000380892	0.100132	-0.0
pl_sweep	865	mixed	30000	0.999651	0.00036127	0.100013	0.0
pl_sweep	865	rot	20000	0.999474	-0.00014847	0.0997875	0.0
pl_sweep	866	pdav-N	50000	0.998077	-0.000223827	0.100072	-0.0
pl_sweep	866	mixed	30000	0.999647	0.000947007	0.100501	0.0
pl_sweep	866	rot	20000	0.999466	0.000147051	0.100536	0.0
pl_sweep	867	pdav-N	50000	0.998087	-6.6633e-05	0.0998137	-0.0
pl_sweep	867	mixed	30000	0.999653	-0.00069457	0.0996923	0.0
pl_sweep	867	rot	20000	0.999469	0.000348689	0.100256	0.0
pl_sweep	868	pdav-N	50000	0.998091	-0.000399961	0.0997011	-0.0
pl_sweep	868	mixed	30000	0.999649	-0.000127077	0.100347	0.0
pl_sweep	868	rot	20000	0.999469	-0.00180138	0.100226	0.0
pl_sweep	869	pdav-N	50000	0.998073	-0.00014654	0.100172	-0.0
pl_sweep	869	mixed	30000	0.999656	0.000135798	0.0992919	0.0
pl_sweep	869	rot	20000	0.999471	-4.1519e-06	0.100099	0.0
pl_sweep	870	pdav-N	50000	0.998069	0.000402824	0.100276	-0.0
pl_sweep	870	mixed	30000	0.999654	0.00168326	0.0995152	0.0
pl_sweep	870	rot	20000	0.999469	-0.000354916	0.100301	0.0
pl_sweep	871	pdav-N	50000	0.998097	-0.000206304	0.0995368	-0.0
pl_sweep	871	mixed	30000	0.999655	-0.000260595	0.099351	0.0
pl_sweep	871	rot	20000	0.999467	-3.95048e-05	0.100429	0.0
pl_sweep	872	pdav-N	50000	0.998084	0.000624417	0.0998779	-0.0
pl_sweep	872	mixed	30000	0.999651	-0.000243808	0.0999308	0.0
pl_sweep	872	rot	20000	0.999464	-0.000547772	0.100689	0.0
pl_sweep	873	pdav-N	50000	0.99807	-4.81069e-05	0.100237	-0.0
pl_sweep	873	mixed	30000	0.999656	9.68253e-06	0.0992273	0.0
pl_sweep	873	rot	20000	0.999472	-0.000887939	0.0999593	0.0
pl_sweep	874	pdav-N	50000	0.99806	-0.000790969	0.100518	-0.0
pl_sweep	874	mixed	30000	0.999653	-0.000475515	0.0997226	0.0
pl_sweep	874	rot	20000	0.99948	2.70735e-05	0.0991765	0.0
pl_sweep	875	pdav-N	50000	0.998084	-6.32915e-05	0.099888	-0.0
pl_sweep	875	mixed	30000	0.999651	-0.000132635	0.100021	0.0
pl_sweep	875	rot	20000	0.99947	0.000514011	0.100154	0.0
pl_sweep	876	pdav-N	50000	0.998067	-0.000649637	0.10032	-0.0
pl_sweep	876	mixed	30000	0.99965	-8.74368e-05	0.100091	0.0
pl_sweep	876	rot	20000	0.999473	0.000949712	0.0999016	0.0
pl_sweep	877	pdav-N	50000	0.998079	0.000244571	0.100014	-0.0
pl_sweep	877	mixed	30000	0.999652	0.000361978	0.0999153	0.0
pl_sweep	877	rot	20000	0.999464	-0.00128986	0.100761	0.0
pl_sweep	878	pdav-N	50000	0.998071	0.000127318	0.100233	-0.0
pl_sweep	878	mixed	30000	0.999647	-0.00141914	0.100485	0.0
pl_sweep	878	rot	20000	0.999465	-0.000865449	0.100611	0.0
pl_sweep	879	pdav-N	50000	0.998073	0.000839039	0.100168	-0.0
pl_sweep	879	mixed	30000	0.99965	0.000327725	0.100095	0.0
pl_sweep	879	rot	20000	0.999482	-0.000705866	0.0990092	0.0
pl_sweep	880	pdav-N	50000	0.998081	0.000355846	0.0999579	-0.0
pl_sweep	880	mixed	30000	0.999655	-0.000587862	0.0993849	0.0
pl_sweep	880	rot	20000	0.999471	0.00061931	0.100075	0.0
pl_sweep	881	pdav-N	50000	0.998071	-0.00068985	0.10021	-0.0
pl_sweep	881	mixed	30000	0.999653	-0.00090015	0.0997524	0.0
pl_sweep	881	rot	20000	0.999472	-0.00136672	0.0999169	0.0
pl_sweep	882	pdav-N	50000	0.998084	-0.000321328	0.0998782	-0.0
pl_sweep	882	mixed	30000	0.999652	0.000378655	0.0998231	0.0
pl_sweep	882	rot	20000	0.999465	0.000360839	0.100637	0.0
pl_sweep	883	pdav-N	50000	0.998075	-0.000431031	0.100106	-0.0
pl_sweep	883	mixed	30000	0.999655	-0.00047585	0.0994129	0.0
pl_sweep	883	rot	20000	0.99947	0.000595039	0.100136	0.0
pl_sweep	884	pdav-N	50000	0.998092	0.000103376	0.0996727	-0.0
pl_sweep	884	mixed	30000	0.999651	0.000340435	0.0999594	0.0
pl_sweep	884	rot	20000	0.999471	0.000222962	0.100103	0.0
pl_sweep	885	pdav-N	50000	0.998091	-0.000559485	0.0996871	-0.0
pl_sweep	885	mixed	30000	0.999653	0.00131515	0.099643	0.0
pl_sweep	885	rot	20000	0.999472	0.000556818	0.0999749	0.0
pl_sweep	886	pdav-N	50000	0.998088	0.0004756	0.0997663	-0.0
pl_sweep	886	mixed	30000	0.999649	0.000319823	0.100284	0.0
pl_sweep	886	rot	20000	0.999469	-0.000573368	0.100294	0.0
pl_sweep	887	pdav-N	50000	0.998097	-0.000463811	0.0995496	-0.0
pl_sweep	887	mixed	30000	0.999649	-0.000858386	0.100316	0.0
pl_sweep	887	rot	20000	0.99947	0.000135987	0.100121	0.0
pl_sweep	888	pdav-N	50000	0.998084	5.42552e-05	0.0998833	-0.0
pl_sweep	888	mixed	30000	0.999651	0.00136153	0.0999602	0.0
pl_sweep	888	rot	20000	0.999469	6.77099e-05	0.10022	0.0
pl_sweep	889	pdav-N	50000	0.998063	0.00052003	0.100438	-0.0
pl_sweep	889	mixed	30000	0.999656	0.000416988	0.0992216	0.0
pl_sweep	889	rot	20000	0.999472	-0.000437877	0.0999727	0.0
pl_sweep	890	pdav-N	50000	0.998093	0.000121396	0.0996421	-0.0
pl_sweep	890	mixed	30000	0.999651	0.000691345	0.0999658	0.0
pl_sweep	890	rot	20000	0.999471	-0.000236864	0.100021	0.0
pl_sweep	891	pdav-N	50000	0.998084	-0.000292836	0.0998938	-0.0
pl_sweep	891	mixed	30000	0.999653	0.000355526	0.0997315	0.0
pl_sweep	891	rot	20000	0.999475	-2.10408e-05	0.0996816	0.0
pl_sweep	892	pdav-N	50000	0.998068	-0.000570453	0.100291	-0.0
pl_sweep	892	mixed	30000	0.999649	-0.000125281	0.100272	0.0
pl_sweep	892	rot	20000	0.999475	-0.000351516	0.0996896	0.0
pl_sweep	893	pdav-N	50000	0.998077	-0.00018127	0.100054	-0.0
pl_sweep	893	mixed	30000	0.999652	-0.000122661	0.0999097	0.0
pl_sweep	893	rot	20000	0.999478	-0.000281339	0.0994328	0.0
pl_sweep	894	pdav-N	50000	0.998081	0.000253949	0.0999688	-0.0
pl_sweep	894	mixed	30000	0.999654	-4.84294e-05	0.0995656	0.0
pl_sweep	894	rot	20000	0.999479	-0.000176677	0.0992638	0.0
pl_sweep	895	pdav-N	50000	0.998068	0.000364364	0.100306	-0.0
pl_sweep	895	mixed	30000	0.999649	0.000294869	0.100259	0.0
pl_sweep	895	rot	20000	0.999474	-2.32655e-05	0.099826	0.0
pl_sweep	896	pdav-N	50000	0.998095	0.000921904	0.0995811	-0.0
pl_sweep	896	mixed	30000	0.99965	4.19902e-05	0.100129	0.0
pl_sweep	896	rot	20000	0.999474	-4.51695e-05	0.0998211	0.0
pl_sweep	897	pdav-N	50000	0.998078	0.000239878	0.100033	-0.0
pl_sweep	897	mixed	30000	0.999654	0.000131578	0.0995605	0.0
pl_sweep	897	rot	20000	0.999469	0.000673933	0.100267	0.0
pl_sweep	898	pdav-N	50000	0.998094	-0.000553959	0.0996143	-0.0
pl_sweep	898	mixed	30000	0.99965	0.000236021	0.100176	0.0
pl_sweep	898	rot	20000	0.999471	0.00024004	0.100065	0.0
pl_sweep	899	pdav-N	50000	0.998097	-0.000210931	0.0995478	-0.0
pl_sweep	899	mixed	30000	0.999652	0.000639091	0.0998073	0.0
pl_sweep	899	rot	20000	0.999474	-0.00133326	0.099728	0.0
pl_sweep	900	pdav-N	50000	0.998068	5.19548e-05	0.100303	-0.0
pl_sweep	900	mixed	30000	0.999655	-9.5455e-05	0.0994322	0.0
pl_sweep	900	rot	20000	0.999471	-0.000520058	0.100084	0.0
pl_sweep	901	pdav-N	50000	0.998095	-0.000320579	0.0995947	-0.0
pl_sweep	901	mixed	30000	0.999651	0.000599239	0.0999508	0.0
pl_sweep	901	rot	20000	0.999472	-0.000510758	0.0999348	0.0
pl_sweep	902	pdav-N	50000	0.998066	0.000367497	0.100345	-0.0
pl_sweep	902	mixed	30000	0.99965	2.04002e-05	0.100068	0.0
pl_sweep	902	rot	20000	0.99946	0.000683757	0.101118	0.0
pl_sweep	903	pdav-N	50000	0.998075	-0.000143495	0.100124	-0.0
pl_sweep	903	mixed	30000	0.999649	-0.000370436	0.100231	0.0
pl_sweep	903	rot	20000	0.999479	-0.000120792	0.0992612	0.0
pl_sweep	904	pdav-N	50000	0.998067	5.83234e-05	0.100336	-0.0
pl_sweep	904	mixed	30000	0.999649	-0.000470525	0.100285	0.0
pl_sweep	904	rot	20000	0.999461	-0.000758362	0.101054	0.0
pl_sweep	905	pdav-N	50000	0.998079	-0.000620536	0.100021	-0.0
pl_sweep	905	mixed	30000	0.999655	0.000307541	0.0994557	0.0
pl_sweep	905	rot	20000	0.999474	0.000355399	0.0998071	0.0
pl_sweep	906	pdav-N	50000	0.99809	2.61926e-05	0.0997341	-0.0
pl_sweep	906	mixed	30000	0.999653	0.000273059	0.0996372	0.0
pl_sweep	906	rot	20000	0.999466	0.000515545	0.100505	0.0
pl_sweep	907	pdav-N	50000	0.998091	-0.000372679	0.0996869	-0.0
pl_sweep	907	mixed	30000	0.999652	-0.000896642	0.0998793	0.0
pl_sweep	907	rot	20000	0.99947	0.000150866	0.100145	0.0
pl_sweep	908	pdav-N	50000	0.998071	-0.000213168	0.100225	-0.0
pl_sweep	908	mixed	30000	0.999654	-0.000740881	0.0996204	0.0
pl_sweep	908	rot	20000	0.99947	0.000268612	0.100126	0.0
pl_sweep	909	pdav-N	50000	0.99809	0.00104883	0.0997306	-0.0
pl_sweep	909	mixed	30000	0.999653	0.000925119	0.0997584	0.0
pl_sweep	909	rot	20000	0.999473	0.000289328	0.0998756	0.0
pl_sweep	910	pdav-N	50000	0.998054	0.000751719	0.100672	-0.0
pl_sweep	910	mixed	30000	0.999645	0.000829549	0.100816	0.0
pl_sweep	910	rot	20000	0.999473	-0.000482204	0.0999038	0.0
pl_sweep	911	pdav-N	50000	0.998081	-7.92813e-05	0.0999731	-0.0
pl_sweep	911	mixed	30000	0.999646	-0.00017962	0.100742	0.0
pl_sweep	911	rot	20000	0.99947	-0.000353941	0.100142	0.0
pl_sweep	912	pdav-N	50000	0.998079	1.76712e-05	0.100006	-0.0
pl_sweep	912	mixed	30000	0.999652	-0.000157075	0.0998525	0.0
pl_sweep	912	rot	20000	0.999471	0.000799076	0.100078	0.0
pl_sweep	913	pdav-N	50000	0.998065	0.000795483	0.100378	-0.0
pl_sweep	913	mixed	30000	0.999652	0.0010628	0.0998643	0.0
pl_sweep	913	rot	20000	0.99947	-0.00130414	0.100131	0.0
pl_sweep	914	pdav-N	50000	0.998082	0.000136872	0.0999294	-0.0
pl_sweep	914	mixed	30000	0.999645	-0.000776024	0.100796	0.0
pl_sweep	914	rot	20000	0.999475	0.000619553	0.0997007	0.0
pl_sweep	915	pdav-N	50000	0.99807	4.60503e-05	0.10026	-0.0
pl_sweep	915	mixed	30000	0.999655	0.000578754	0.0994102	0.0
pl_sweep	915	rot	20000	0.999465	-0.000260364	0.100671	0.0
pl_sweep	916	pdav-N	50000	0.99806	0.000401767	0.100508	-0.0
pl_sweep	916	mixed	30000	0.999652	-0.000595836	0.0997845	0.0
pl_sweep	916	rot	20000	0.999472	-0.000381594	0.0999797	0.0
pl_sweep	917	pdav-N	50000	0.998091	0.000369388	0.0997065	-0.0
pl_sweep	917	mixed	30000	0.999652	-0.000410687	0.0998364	0.0
pl_sweep	917	rot	20000	0.999473	0.000211878	0.0998762	0.0
pl_sweep	918	pdav-N	50000	0.998105	0.000392543	0.0993213	-0.0
pl_sweep	918	mixed	30000	0.999653	6.98092e-05	0.0996938	0.0
pl_sweep	918	rot	20000	0.999467	0.000593314	0.100437	0.0
pl_sweep	919	pdav-N	50000	0.998063	-1.51128e-05	0.100442	-0.0
pl_sweep	919	mixed	30000	0.999651	0.000340833	0.100002	0.0
pl_sweep	919	rot	20000	0.999472	0.000710783	0.0999967	0.0
pl_sweep	920	pdav-N	50000	0.998106	0.000200863	0.0993132	-0.0
pl_sweep	920	mixed	30000	0.999651	0.000126151	0.100006	0.0
pl_sweep	920	rot	20000	0.999469	-0.00024177	0.100275	0.0
pl_sweep	921	pdav-N	50000	0.998064	-0.000162645	0.100398	-0.0
pl_sweep	921	mixed	30000	0.999651	-7.6814e-05	0.0999261	0.0
pl_sweep	921	rot	20000	0.999461	-4.10184e-05	0.101011	0.0
pl_sweep	922	pdav-N	50000	0.998085	0.000291991	0.0998486	-0.0
pl_sweep	922	mixed	30000	0.999654	-0.000692686	0.0996015	0.0
pl_sweep	922	rot	20000	0.999472	-0.000473128	0.0999528	0.0
pl_sweep	923	pdav-N	50000	0.998094	-5.40886e-05	0.099617	-0.0
pl_sweep	923	mixed	30000	0.999651	-0.000341065	0.099935	0.0
pl_sweep	923	rot	20000	0.999477	0.00102604	0.0994983	0.0
pl_sweep	924	pdav-N	50000	0.998087	-0.000446156	0.0997955	-0.0
pl_sweep	924	mixed	30000	0.999656	-9.64364e-05	0.0992358	0.0
pl_sweep	924	rot	20000	0.999472	0.000938395	0.0999965	0.0
pl_sweep	925	pdav-N	50000	0.998076	-0.00066257	0.100083	-0.0
pl_sweep	925	mixed	30000	0.999648	-0.000280466	0.100405	0.0
pl_sweep	925	rot	20000	0.999474	0.000748769	0.099732	0.0
pl_sweep	926	pdav-N	50000	0.998084	-8.77563e-05	0.0998723	-0.0
pl_sweep	926	mixed	30000	0.999653	0.000516003	0.0996978	0.0
pl_sweep	926	rot	20000	0.999476	-0.000864421	0.0996319	0.0
pl_sweep	927	pdav-N	50000	0.998092	-0.000530301	0.0996783	-0.0
pl_sweep	927	mixed	30000	0.999652	-0.000344908	0.0998811	0.0
pl_sweep	927	rot	20000	0.999476	0.000157804	0.0995589	0.0
pl_sweep	928	pdav-N	50000	0.998073	0.000393518	0.100167	-0.0
pl_sweep	928	mixed	30000	0.999653	-0.000436959	0.0997733	0.0
pl_sweep	928	rot	20000	0.999483	-0.000294282	0.0989169	0.0
pl_sweep	929	pdav-N	50000	0.99804	-0.00017454	0.101031	-0.0
pl_sweep	929	mixed	30000	0.999648	-4.27423e-05	0.100471	0.0
pl_sweep	929	rot	20000	0.99947	-0.000775866	0.100199	0.0
pl_sweep	930	pdav-N	50000	0.99809	-0.000244278	0.099735	-0.0
pl_sweep	930	mixed	30000	0.99965	-0.000725752	0.100164	0.0
pl_sweep	930	rot	20000	0.999466	0.000232456	0.10055	0.0
pl_sweep	931	pdav-N	50000	0.998081	-9.01388e-06	0.0999664	-0.0
pl_sweep	931	mixed	30000	0.999651	0.000229656	0.100006	0.0
pl_sweep	931	rot	20000	0.99947	0.000597889	0.100131	0.0
pl_sweep	932	pdav-N	50000	0.998092	-0.000509822	0.0996804	-0.0
pl_sweep	932	mixed	30000	0.999647	9.24767e-05	0.10063	0.0
pl_sweep	932	rot	20000	0.999468	0.000784452	0.100363	0.0
pl_sweep	933	pdav-N	50000	0.998076	0.000306338	0.100104	-0.0
pl_sweep	933	mixed	30000	0.99965	-0.000278941	0.100141	0.0
pl_sweep	933	rot	20000	0.999461	0.000405604	0.100995	0.0
pl_sweep	934	pdav-N	50000	0.99807	0.000346875	0.100248	-0.0
pl_sweep	934	mixed	30000	0.999649	-0.000800192	0.100283	0.0
pl_sweep	934	rot	20000	0.999476	-0.000582844	0.0995523	0.0
pl_sweep	935	pdav-N	50000	0.998074	0.000431357	0.100145	-0.0
pl_sweep	935	mixed	30000	0.999649	-0.000280916	0.100297	0.0
pl_sweep	935	rot	20000	0.999464	-0.000299729	0.100765	0.0
pl_sweep	936	pdav-N	50000	0.998104	0.000285425	0.0993539	-0.0
pl_sweep	936	mixed	30000	0.99965	0.00010352	0.100177	0.0
pl_sweep	936	rot	20000	0.999476	-0.000891641	0.0996241	0.0
pl_sweep	937	pdav-N	50000	0.998098	0.000247225	0.0995111	-0.0
pl_sweep	937	mixed	30000	0.999651	0.000407867	0.0999772	0.0
pl_sweep	937	rot	20000	0.99948	-0.000495822	0.0991669	0.0
pl_sweep	938	pdav-N	50000	0.998078	-0.000939352	0.100027	-0.0
pl_sweep	938	mixed	30000	0.999652	0.000522363	0.0999215	0.0
pl_sweep	938	rot	20000	0.999464	0.000308638	0.100699	0.0
pl_sweep	939	pdav-N	50000	0.998092	-0.000676729	0.0996672	-0.0
pl_sweep	939	mixed	30000	0.999651	0.000466722	0.0999649	0.0
pl_sweep	939	rot	20000	0.999476	-9.65279e-05	0.0995996	0.0
pl_sweep	940	pdav-N	50000	0.998079	0.000482717	0.100016	-0.0
pl_sweep	940	mixed	30000	0.999649	-5.08877e-05	0.100256	0.0
pl_sweep	940	rot	20000	0.999465	-0.000387743	0.100598	0.0
pl_sweep	941	pdav-N	50000	0.998053	-0.000254458	0.1007	-0.0
pl_sweep	941	mixed	30000	0.999649	-0.000494945	0.100283	0.0
pl_sweep	941	rot	20000	0.99948	0.000555716	0.0992273	0.0
pl_sweep	942	pdav-N	50000	0.998075	-5.57324e-05	0.100124	-0.0
pl_sweep	942	mixed	30000	0.999657	0.000113024	0.0991436	0.0
pl_sweep	942	rot	20000	0.999464	-0.000169722	0.10074	0.0
pl_sweep	943	pdav-N	50000	0.998087	0.000712486	0.0998006	-0.0
pl_sweep	943	mixed	30000	0.999652	0.000102702	0.0998991	0.0
pl_sweep	943	rot	20000	0.999473	-0.000380335	0.0998316	0.0
pl_sweep	944	pdav-N	50000	0.998107	0.000841516	0.0992759	-0.0
pl_sweep	944	mixed	30000	0.999648	-0.000432149	0.100461	0.0
pl_sweep	944	rot	20000	0.999471	0.000726881	0.100106	0.0
pl_sweep	945	pdav-N	50000	0.998073	-5.91603e-05	0.100158	-0.0
pl_sweep	945	mixed	30000	0.999653	-0.000575278	0.0997015	0.0
pl_sweep	945	rot	20000	0.999472	-0.000159657	0.0999626	0.0
pl_sweep	946	pdav-N	50000	0.998081	0.00147308	0.0999408	-0.0
pl_sweep	946	mixed	30000	0.999648	0.000222075	0.100421	0.0
pl_sweep	946	rot	20000	0.999478	-0.000246424	0.099368	0.0
pl_sweep	947	pdav-N	50000	0.998097	-9.46906e-05	0.0995541	-0.0
pl_sweep	947	mixed	30000	0.999644	0.00143634	0.100972	0.0
pl_sweep	947	rot	20000	0.999476	-0.000763712	0.0995492	0.0
pl_sweep	948	pdav-N	50000	0.998077	0.000267518	0.100069	-0.0
pl_sweep	948	mixed	30000	0.99965	-0.000398101	0.100068	0.0
pl_sweep	948	rot	20000	0.999471	1.80354e-05	0.100096	0.0
pl_sweep	949	pdav-N	50000	0.998071	-7.97068e-05	0.100218	-0.0
pl_sweep	949	mixed	30000	0.999655	3.14973e-05	0.0994033	0.0
pl_sweep	949	rot	20000	0.999473	0.00156418	0.0998647	0.0
pl_sweep	950	pdav-N	50000	0.998077	0.000252092	0.100059	-0.0
pl_sweep	950	mixed	30000	0.999648	0.000379374	0.100426	0.0
pl_sweep	950	rot	20000	0.999466	-0.000313307	0.100545	0.0
pl_sweep	951	pdav-N	50000	0.998065	-0.00011814	0.100379	-0.0
pl_sweep	951	mixed	30000	0.999651	0.000690367	0.100049	0.0
pl_sweep	951	rot	20000	0.999478	0.000725096	0.0994329	0.0
pl_sweep	952	pdav-N	50000	0.998089	-0.000483076	0.0997647	-0.0
pl_sweep	952	mixed	30000	0.99965	0.00021088	0.100104	0.0
pl_sweep	952	rot	20000	0.99947	2.14017e-05	0.100177	0.0
pl_sweep	953	pdav-N	50000	0.998069	-0.000323667	0.100274	-0.0
pl_sweep	953	mixed	30000	0.999643	0.000507596	0.101135	0.0
pl_sweep	953	rot	20000	0.999477	-0.000761207	0.0995129	0.0
pl_sweep	954	pdav-N	50000	0.998087	-0.000931243	0.0998023	-0.0
pl_sweep	954	mixed	30000	0.99965	0.000873104	0.100091	0.0
pl_sweep	954	rot	20000	0.999469	0.00108337	0.100222	0.0
pl_sweep	955	pdav-N	50000	0.998069	-0.000255973	0.100269	-0.0
pl_sweep	955	mixed	30000	0.999651	0.000291799	0.10002	0.0
pl_sweep	955	rot	20000	0.999472	-0.0015636	0.099966	0.0
pl_sweep	956	pdav-N	50000	0.998093	-7.56902e-05	0.0996469	-0.0
pl_sweep	956	mixed	30000	0.999647	0.000509947	0.100546	0.0
pl_sweep	956	rot	20000	0.999467	0.000717342	0.100408	0.0
pl_sweep	957	pdav-N	50000	0.998079	0.000605493	0.100006	-0.0
pl_sweep	957	mixed	30000	0.999652	0.000265598	0.0998219	0.0
pl_sweep	957	rot	20000	0.999468	0.000784539	0.100359	0.0
pl_sweep	958	pdav-N	50000	0.998086	-3.70672e-05	0.0998294	-0.0
pl_sweep	958	mixed	30000	0.999652	0.000104702	0.0998462	0.0
pl_sweep	958	rot	20000	0.999465	0.000757975	0.100603	0.0
pl_sweep	959	pdav-N	50000	0.998083	0.000246453	0.0999039	-0.0
pl_sweep	959	mixed	30000	0.999647	0.000118618	0.100595	0.0
pl_sweep	959	rot	20000	0.999474	-0.000264654	0.0997525	0.0
pl_sweep	960	pdav-N	50000	0.998073	0.00038901	0.100168	-0.0
pl_sweep	960	mixed	30000	0.999651	7.14965e-05	0.100036	0.0
pl_sweep	960	rot	20000	0.999472	-0.000415213	0.100014	0.0
pl_sweep	961	pdav-N	50000	0.998089	-7.88911e-05	0.0997523	-0.0
pl_sweep	961	mixed	30000	0.999653	-0.000529767	0.0997537	0.0
pl_sweep	961	rot	20000	0.99947	0.000474502	0.100118	0.0
pl_sweep	962	pdav-N	50000	0.998089	0.000600075	0.0997407	-0.0
pl_sweep	962	mixed	30000	0.999647	4.90676e-05	0.100565	0.0
pl_sweep	962	rot	20000	0.999464	0.000459402	0.100683	0.0
pl_sweep	963	pdav-N	50000	0.998081	-0.000529087	0.0999615	-0.0
pl_sweep	963	mixed	30000	0.999655	-0.00054475	0.0994881	0.0
pl_sweep	963	rot	20000	0.999475	-0.000509648	0.0996651	0.0
pl_sweep	964	pdav-N	50000	0.998075	-0.000757947	0.100104	-0.0
pl_sweep	964	mixed	30000	0.999651	0.000162682	0.0999403	0.0
pl_sweep	964	rot	20000	0.99947	-0.000379674	0.100185	0.0
pl_sweep	965	pdav-N	50000	0.998078	0.000759252	0.100025	-0.0
pl_sweep	965	mixed	30000	0.999653	1.92554e-05	0.0997578	0.0
pl_sweep	965	rot	20000	0.999481	0.00112509	0.0990818	0.0
pl_sweep	966	pdav-N	50000	0.998083	-0.000223422	0.0999083	-0.0
pl_sweep	966	mixed	30000	0.999655	0.000334378	0.0994594	0.0
pl_sweep	966	rot	20000	0.999464	0.000525037	0.100685	0.0
pl_sweep	967	pdav-N	50000	0.998063	0.000554384	0.100433	-0.0
pl_sweep	967	mixed	30000	0.999653	0.000261215	0.0996999	0.0
pl_sweep	967	rot	20000	0.999467	0.00108635	0.100448	0.0
pl_sweep	968	pdav-N	50000	0.998084	-0.000512283	0.0998815	-0.0
pl_sweep	968	mixed	30000	0.999653	2.45285e-05	0.0996502	0.0
pl_sweep	968	rot	20000	0.999472	-0.000347201	0.099925	0.0
pl_sweep	969	pdav-N	50000	0.998087	0.00014224	0.0998046	-0.0
pl_sweep	969	mixed	30000	0.999654	-0.000492433	0.0995127	0.0
pl_sweep	969	rot	20000	0.999472	0.000956195	0.0999301	0.0
pl_sweep	970	pdav-N	50000	0.998094	-0.000691879	0.0996165	-0.0
pl_sweep	970	mixed	30000	0.999649	0.000137436	0.10032	0.0
pl_sweep	970	rot	20000	0.999474	-0.00103216	0.0998163	0.0
pl_sweep	971	pdav-N	50000	0.99809	-0.00020672	0.099716	-0.0
pl_sweep	971	mixed	30000	0.999661	0.000353791	0.0985518	0.0
pl_sweep	971	rot	20000	0.999467	8.57102e-05	0.100422	0.0
pl_sweep	972	pdav-N	50000	0.998104	0.000174433	0.0993653	-0.0
pl_sweep	972	mixed	30000	0.99965	-0.00198138	0.100063	0.0
pl_sweep	972	rot	20000	0.99947	-6.86416e-05	0.100162	0.0
pl_sweep	973	pdav-N	50000	0.998083	-0.000700281	0.0999036	-0.0
pl_sweep	973	mixed	30000	0.999658	-0.000390113	0.099025	0.0
pl_sweep	973	rot	20000	0.999478	0.000137957	0.099441	0.0
pl_sweep	974	pdav-N	50000	0.998065	-0.00055511	0.100381	-0.0
pl_sweep	974	mixed	30000	0.999646	0.000472748	0.10065	0.0
pl_sweep	974	rot	20000	0.999472	-0.00011992	0.0999329	0.0
pl_sweep	975	pdav-N	50000	0.998075	0.000450736	0.100124	-0.0
pl_sweep	975	mixed	30000	0.999651	-0.000169645	0.0999492	0.0
pl_sweep	975	rot	20000	0.999473	-0.000591135	0.0999043	0.0
pl_sweep	976	pdav-N	50000	0.998067	4.01218e-05	0.100329	-0.0
pl_sweep	976	mixed	30000	0.999648	-0.00023725	0.10048	0.0
pl_sweep	976	rot	20000	0.999472	8.27989e-05	0.0999288	0.0
pl_sweep	977	pdav-N	50000	0.998082	8.00855e-05	0.0999346	-0.0
pl_sweep	977	mixed	30000	0.999649	-0.000205783	0.100261	0.0
pl_sweep	977	rot	20000	0.999476	8.40295e-05	0.0996165	0.0
pl_sweep	978	pdav-N	50000	0.998105	-0.000176097	0.0993439	-0.0
pl_sweep	978	mixed	30000	0.999657	-0.000332555	0.0990749	0.0
pl_sweep	978	rot	20000	0.999469	0.000554394	0.100288	0.0
pl_sweep	979	pdav-N	50000	0.998089	0.00023512	0.0997521	-0.0
pl_sweep	979	mixed	30000	0.999651	0.000830464	0.100018	0.0
pl_sweep	979	rot	20000	0.999467	-0.000343177	0.100422	0.0
pl_sweep	980	pdav-N	50000	0.998096	0.000231569	0.0995675	-0.0
pl_sweep	980	mixed	30000	0.999655	0.000680112	0.099474	0.0
